"","steps","date","interval"
"8419",0,2012-10-30,"530"
"8420",0,2012-10-30,"535"
"8421",0,2012-10-30,"540"
"8422",0,2012-10-30,"545"
"8423",0,2012-10-30,"550"
"8424",0,2012-10-30,"555"
"8425",0,2012-10-30,"600"
"8426",0,2012-10-30,"605"
"8427",6,2012-10-30,"610"
"8428",41,2012-10-30,"615"
"8429",0,2012-10-30,"620"
"8430",33,2012-10-30,"625"
"8431",61,2012-10-30,"630"
"8432",0,2012-10-30,"635"
"8433",54,2012-10-30,"640"
"8434",69,2012-10-30,"645"
"8435",0,2012-10-30,"650"
"8436",0,2012-10-30,"655"
"8437",11,2012-10-30,"700"
"8438",81,2012-10-30,"705"
"8439",39,2012-10-30,"710"
"8440",22,2012-10-30,"715"
"8441",0,2012-10-30,"720"
"8442",31,2012-10-30,"725"
"8443",0,2012-10-30,"730"
"8444",178,2012-10-30,"735"
"8445",33,2012-10-30,"740"
"8446",137,2012-10-30,"745"
"8447",25,2012-10-30,"750"
"8448",28,2012-10-30,"755"
"8449",15,2012-10-30,"800"
"8450",25,2012-10-30,"805"
"8451",0,2012-10-30,"810"
"8452",75,2012-10-30,"815"
"8453",0,2012-10-30,"820"
"8454",0,2012-10-30,"825"
"8455",0,2012-10-30,"830"
"8456",0,2012-10-30,"835"
"8457",0,2012-10-30,"840"
"8458",0,2012-10-30,"845"
"8459",5,2012-10-30,"850"
"8460",0,2012-10-30,"855"
"8461",0,2012-10-30,"900"
"8462",0,2012-10-30,"905"
"8463",0,2012-10-30,"910"
"8464",0,2012-10-30,"915"
"8465",0,2012-10-30,"920"
"8466",0,2012-10-30,"925"
"8467",0,2012-10-30,"930"
"8468",0,2012-10-30,"935"
"8469",0,2012-10-30,"940"
"8470",0,2012-10-30,"945"
"8471",0,2012-10-30,"950"
"8472",0,2012-10-30,"955"
"8473",0,2012-10-30,"1000"
"8474",0,2012-10-30,"1005"
"8475",0,2012-10-30,"1010"
"8476",0,2012-10-30,"1015"
"8477",0,2012-10-30,"1020"
"8478",0,2012-10-30,"1025"
"8479",0,2012-10-30,"1030"
"8480",0,2012-10-30,"1035"
"8481",0,2012-10-30,"1040"
"8482",0,2012-10-30,"1045"
"8483",0,2012-10-30,"1050"
"8484",0,2012-10-30,"1055"
"8485",0,2012-10-30,"1100"
"8486",0,2012-10-30,"1105"
"8487",0,2012-10-30,"1110"
"8488",4,2012-10-30,"1115"
"8489",21,2012-10-30,"1120"
"8490",27,2012-10-30,"1125"
"8491",0,2012-10-30,"1130"
"8492",0,2012-10-30,"1135"
"8493",0,2012-10-30,"1140"
"8494",0,2012-10-30,"1145"
"8495",0,2012-10-30,"1150"
"8496",0,2012-10-30,"1155"
"8497",0,2012-10-30,"1200"
"8498",0,2012-10-30,"1205"
"8499",58,2012-10-30,"1210"
"8500",0,2012-10-30,"1215"
"8501",0,2012-10-30,"1220"
"8502",0,2012-10-30,"1225"
"8503",0,2012-10-30,"1230"
"8504",0,2012-10-30,"1235"
"8505",0,2012-10-30,"1240"
"8506",0,2012-10-30,"1245"
"8507",29,2012-10-30,"1250"
"8508",13,2012-10-30,"1255"
"8509",17,2012-10-30,"1300"
"8510",35,2012-10-30,"1305"
"8511",105,2012-10-30,"1310"
"8512",28,2012-10-30,"1315"
"8513",20,2012-10-30,"1320"
"8514",66,2012-10-30,"1325"
"8515",10,2012-10-30,"1330"
"8516",100,2012-10-30,"1335"
"8517",48,2012-10-30,"1340"
"8518",32,2012-10-30,"1345"
"8519",0,2012-10-30,"1350"
"8520",56,2012-10-30,"1355"
"8521",137,2012-10-30,"1400"
"8522",364,2012-10-30,"1405"
"8523",477,2012-10-30,"1410"
"8524",509,2012-10-30,"1415"
"8525",213,2012-10-30,"1420"
"8526",281,2012-10-30,"1425"
"8527",0,2012-10-30,"1430"
"8528",0,2012-10-30,"1435"
"8529",22,2012-10-30,"1440"
"8530",440,2012-10-30,"1445"
"8531",468,2012-10-30,"1450"
"8532",432,2012-10-30,"1455"
"8533",50,2012-10-30,"1500"
"8534",0,2012-10-30,"1505"
"8535",22,2012-10-30,"1510"
"8536",0,2012-10-30,"1515"
"8537",37,2012-10-30,"1520"
"8538",60,2012-10-30,"1525"
"8539",12,2012-10-30,"1530"
"8540",0,2012-10-30,"1535"
"8541",40,2012-10-30,"1540"
"8542",33,2012-10-30,"1545"
"8543",0,2012-10-30,"1550"
"8544",0,2012-10-30,"1555"
"8545",0,2012-10-30,"1600"
"8546",0,2012-10-30,"1605"
"8547",0,2012-10-30,"1610"
"8548",0,2012-10-30,"1615"
"8549",0,2012-10-30,"1620"
"8550",0,2012-10-30,"1625"
"8551",0,2012-10-30,"1630"
"8552",0,2012-10-30,"1635"
"8553",0,2012-10-30,"1640"
"8554",0,2012-10-30,"1645"
"8555",0,2012-10-30,"1650"
"8556",0,2012-10-30,"1655"
"8557",32,2012-10-30,"1700"
"8558",0,2012-10-30,"1705"
"8559",0,2012-10-30,"1710"
"8560",24,2012-10-30,"1715"
"8561",60,2012-10-30,"1720"
"8562",27,2012-10-30,"1725"
"8563",96,2012-10-30,"1730"
"8564",35,2012-10-30,"1735"
"8565",78,2012-10-30,"1740"
"8566",0,2012-10-30,"1745"
"8567",37,2012-10-30,"1750"
"8568",9,2012-10-30,"1755"
"8569",0,2012-10-30,"1800"
"8570",17,2012-10-30,"1805"
"8571",37,2012-10-30,"1810"
"8572",48,2012-10-30,"1815"
"8573",39,2012-10-30,"1820"
"8574",119,2012-10-30,"1825"
"8575",515,2012-10-30,"1830"
"8576",523,2012-10-30,"1835"
"8577",488,2012-10-30,"1840"
"8578",425,2012-10-30,"1845"
"8579",495,2012-10-30,"1850"
"8580",129,2012-10-30,"1855"
"8581",72,2012-10-30,"1900"
"8582",71,2012-10-30,"1905"
"8583",20,2012-10-30,"1910"
"8584",0,2012-10-30,"1915"
"8585",65,2012-10-30,"1920"
"8586",0,2012-10-30,"1925"
"8587",0,2012-10-30,"1930"
"8588",35,2012-10-30,"1935"
"8589",25,2012-10-30,"1940"
"8590",31,2012-10-30,"1945"
"8591",0,2012-10-30,"1950"
"8592",0,2012-10-30,"1955"
"8593",0,2012-10-30,"2000"
"8594",0,2012-10-30,"2005"
"8595",0,2012-10-30,"2010"
"8596",0,2012-10-30,"2015"
"8597",0,2012-10-30,"2020"
"8598",0,2012-10-30,"2025"
"8599",0,2012-10-30,"2030"
"8600",51,2012-10-30,"2035"
"8601",0,2012-10-30,"2040"
"8602",0,2012-10-30,"2045"
"8603",0,2012-10-30,"2050"
"8604",0,2012-10-30,"2055"
"8605",34,2012-10-30,"2100"
"8606",349,2012-10-30,"2105"
"8607",272,2012-10-30,"2110"
"8608",154,2012-10-30,"2115"
"8609",142,2012-10-30,"2120"
"8610",16,2012-10-30,"2125"
"8611",0,2012-10-30,"2130"
"8612",0,2012-10-30,"2135"
"8613",14,2012-10-30,"2140"
"8614",0,2012-10-30,"2145"
"8615",0,2012-10-30,"2150"
"8616",0,2012-10-30,"2155"
"8617",0,2012-10-30,"2200"
"8618",0,2012-10-30,"2205"
"8619",0,2012-10-30,"2210"
"8620",0,2012-10-30,"2215"
"8621",0,2012-10-30,"2220"
"8622",0,2012-10-30,"2225"
"8623",0,2012-10-30,"2230"
"8624",0,2012-10-30,"2235"
"8625",0,2012-10-30,"2240"
"8626",0,2012-10-30,"2245"
"8627",0,2012-10-30,"2250"
"8628",0,2012-10-30,"2255"
"8629",0,2012-10-30,"2300"
"8630",0,2012-10-30,"2305"
"8631",0,2012-10-30,"2310"
"8632",0,2012-10-30,"2315"
"8633",0,2012-10-30,"2320"
"8634",0,2012-10-30,"2325"
"8635",0,2012-10-30,"2330"
"8636",0,2012-10-30,"2335"
"8637",0,2012-10-30,"2340"
"8638",0,2012-10-30,"2345"
"8639",0,2012-10-30,"2350"
"8640",0,2012-10-30,"2355"
"8641",0,2012-10-31,"0"
"8642",0,2012-10-31,"5"
"8643",0,2012-10-31,"10"
"8644",0,2012-10-31,"15"
"8645",0,2012-10-31,"20"
"8646",0,2012-10-31,"25"
"8647",0,2012-10-31,"30"
"8648",0,2012-10-31,"35"
"8649",0,2012-10-31,"40"
"8650",0,2012-10-31,"45"
"8651",0,2012-10-31,"50"
"8652",0,2012-10-31,"55"
"8653",0,2012-10-31,"100"
"8654",0,2012-10-31,"105"
"8655",0,2012-10-31,"110"
"8656",0,2012-10-31,"115"
"8657",0,2012-10-31,"120"
"8658",0,2012-10-31,"125"
"8659",0,2012-10-31,"130"
"8660",0,2012-10-31,"135"
"8661",0,2012-10-31,"140"
"8662",0,2012-10-31,"145"
"8663",0,2012-10-31,"150"
"8664",0,2012-10-31,"155"
"8665",0,2012-10-31,"200"
"8666",0,2012-10-31,"205"
"8667",0,2012-10-31,"210"
"8668",0,2012-10-31,"215"
"8669",0,2012-10-31,"220"
"8670",0,2012-10-31,"225"
"8671",0,2012-10-31,"230"
"8672",0,2012-10-31,"235"
"8673",0,2012-10-31,"240"
"8674",0,2012-10-31,"245"
"8675",0,2012-10-31,"250"
"8676",0,2012-10-31,"255"
"8677",0,2012-10-31,"300"
"8678",0,2012-10-31,"305"
"8679",0,2012-10-31,"310"
"8680",0,2012-10-31,"315"
"8681",0,2012-10-31,"320"
"8682",0,2012-10-31,"325"
"8683",0,2012-10-31,"330"
"8684",0,2012-10-31,"335"
"8685",0,2012-10-31,"340"
"8686",0,2012-10-31,"345"
"8687",0,2012-10-31,"350"
"8688",0,2012-10-31,"355"
"8689",0,2012-10-31,"400"
"8690",0,2012-10-31,"405"
"8691",0,2012-10-31,"410"
"8692",0,2012-10-31,"415"
"8693",0,2012-10-31,"420"
"8694",0,2012-10-31,"425"
"8695",0,2012-10-31,"430"
"8696",0,2012-10-31,"435"
"8697",0,2012-10-31,"440"
"8698",0,2012-10-31,"445"
"8699",0,2012-10-31,"450"
"8700",0,2012-10-31,"455"
"8701",0,2012-10-31,"500"
"8702",0,2012-10-31,"505"
"8703",0,2012-10-31,"510"
"8704",0,2012-10-31,"515"
"8705",0,2012-10-31,"520"
"8706",0,2012-10-31,"525"
"8707",0,2012-10-31,"530"
"8708",0,2012-10-31,"535"
"8709",0,2012-10-31,"540"
"8710",0,2012-10-31,"545"
"8711",0,2012-10-31,"550"
"8712",0,2012-10-31,"555"
"8713",0,2012-10-31,"600"
"8714",0,2012-10-31,"605"
"8715",0,2012-10-31,"610"
"8716",0,2012-10-31,"615"
"8717",0,2012-10-31,"620"
"8718",0,2012-10-31,"625"
"8719",22,2012-10-31,"630"
"8720",63,2012-10-31,"635"
"8721",36,2012-10-31,"640"
"8722",65,2012-10-31,"645"
"8723",84,2012-10-31,"650"
"8724",436,2012-10-31,"655"
"8725",594,2012-10-31,"700"
"8726",443,2012-10-31,"705"
"8727",749,2012-10-31,"710"
"8728",717,2012-10-31,"715"
"8729",751,2012-10-31,"720"
"8730",747,2012-10-31,"725"
"8731",757,2012-10-31,"730"
"8732",714,2012-10-31,"735"
"8733",301,2012-10-31,"740"
"8734",584,2012-10-31,"745"
"8735",358,2012-10-31,"750"
"8736",0,2012-10-31,"755"
"8737",32,2012-10-31,"800"
"8738",0,2012-10-31,"805"
"8739",0,2012-10-31,"810"
"8740",0,2012-10-31,"815"
"8741",15,2012-10-31,"820"
"8742",85,2012-10-31,"825"
"8743",146,2012-10-31,"830"
"8744",0,2012-10-31,"835"
"8745",0,2012-10-31,"840"
"8746",0,2012-10-31,"845"
"8747",18,2012-10-31,"850"
"8748",18,2012-10-31,"855"
"8749",0,2012-10-31,"900"
"8750",23,2012-10-31,"905"
"8751",0,2012-10-31,"910"
"8752",143,2012-10-31,"915"
"8753",463,2012-10-31,"920"
"8754",0,2012-10-31,"925"
"8755",103,2012-10-31,"930"
"8756",0,2012-10-31,"935"
"8757",0,2012-10-31,"940"
"8758",0,2012-10-31,"945"
"8759",123,2012-10-31,"950"
"8760",260,2012-10-31,"955"
"8761",122,2012-10-31,"1000"
"8762",0,2012-10-31,"1005"
"8763",0,2012-10-31,"1010"
"8764",0,2012-10-31,"1015"
"8765",0,2012-10-31,"1020"
"8766",0,2012-10-31,"1025"
"8767",206,2012-10-31,"1030"
"8768",128,2012-10-31,"1035"
"8769",67,2012-10-31,"1040"
"8770",8,2012-10-31,"1045"
"8771",0,2012-10-31,"1050"
"8772",15,2012-10-31,"1055"
"8773",20,2012-10-31,"1100"
"8774",0,2012-10-31,"1105"
"8775",0,2012-10-31,"1110"
"8776",0,2012-10-31,"1115"
"8777",0,2012-10-31,"1120"
"8778",0,2012-10-31,"1125"
"8779",0,2012-10-31,"1130"
"8780",0,2012-10-31,"1135"
"8781",0,2012-10-31,"1140"
"8782",0,2012-10-31,"1145"
"8783",0,2012-10-31,"1150"
"8784",0,2012-10-31,"1155"
"8785",0,2012-10-31,"1200"
"8786",0,2012-10-31,"1205"
"8787",0,2012-10-31,"1210"
"8788",0,2012-10-31,"1215"
"8789",286,2012-10-31,"1220"
"8790",136,2012-10-31,"1225"
"8791",170,2012-10-31,"1230"
"8792",0,2012-10-31,"1235"
"8793",0,2012-10-31,"1240"
"8794",0,2012-10-31,"1245"
"8795",0,2012-10-31,"1250"
"8796",157,2012-10-31,"1255"
"8797",0,2012-10-31,"1300"
"8798",0,2012-10-31,"1305"
"8799",7,2012-10-31,"1310"
"8800",0,2012-10-31,"1315"
"8801",0,2012-10-31,"1320"
"8802",0,2012-10-31,"1325"
"8803",0,2012-10-31,"1330"
"8804",0,2012-10-31,"1335"
"8805",65,2012-10-31,"1340"
"8806",0,2012-10-31,"1345"
"8807",0,2012-10-31,"1350"
"8808",0,2012-10-31,"1355"
"8809",55,2012-10-31,"1400"
"8810",0,2012-10-31,"1405"
"8811",0,2012-10-31,"1410"
"8812",0,2012-10-31,"1415"
"8813",82,2012-10-31,"1420"
"8814",112,2012-10-31,"1425"
"8815",83,2012-10-31,"1430"
"8816",17,2012-10-31,"1435"
"8817",0,2012-10-31,"1440"
"8818",0,2012-10-31,"1445"
"8819",0,2012-10-31,"1450"
"8820",0,2012-10-31,"1455"
"8821",0,2012-10-31,"1500"
"8822",0,2012-10-31,"1505"
"8823",0,2012-10-31,"1510"
"8824",0,2012-10-31,"1515"
"8825",0,2012-10-31,"1520"
"8826",0,2012-10-31,"1525"
"8827",0,2012-10-31,"1530"
"8828",6,2012-10-31,"1535"
"8829",18,2012-10-31,"1540"
"8830",0,2012-10-31,"1545"
"8831",0,2012-10-31,"1550"
"8832",0,2012-10-31,"1555"
"8833",0,2012-10-31,"1600"
"8834",148,2012-10-31,"1605"
"8835",492,2012-10-31,"1610"
"8836",191,2012-10-31,"1615"
"8837",0,2012-10-31,"1620"
"8838",0,2012-10-31,"1625"
"8839",59,2012-10-31,"1630"
"8840",17,2012-10-31,"1635"
"8841",27,2012-10-31,"1640"
"8842",0,2012-10-31,"1645"
"8843",0,2012-10-31,"1650"
"8844",0,2012-10-31,"1655"
"8845",48,2012-10-31,"1700"
"8846",58,2012-10-31,"1705"
"8847",89,2012-10-31,"1710"
"8848",24,2012-10-31,"1715"
"8849",180,2012-10-31,"1720"
"8850",414,2012-10-31,"1725"
"8851",148,2012-10-31,"1730"
"8852",306,2012-10-31,"1735"
"8853",111,2012-10-31,"1740"
"8854",314,2012-10-31,"1745"
"8855",63,2012-10-31,"1750"
"8856",68,2012-10-31,"1755"
"8857",53,2012-10-31,"1800"
"8858",63,2012-10-31,"1805"
"8859",12,2012-10-31,"1810"
"8860",0,2012-10-31,"1815"
"8861",29,2012-10-31,"1820"
"8862",171,2012-10-31,"1825"
"8863",11,2012-10-31,"1830"
"8864",77,2012-10-31,"1835"
"8865",36,2012-10-31,"1840"
"8866",42,2012-10-31,"1845"
"8867",64,2012-10-31,"1850"
"8868",0,2012-10-31,"1855"
"8869",82,2012-10-31,"1900"
"8870",48,2012-10-31,"1905"
"8871",457,2012-10-31,"1910"
"8872",503,2012-10-31,"1915"
"8873",140,2012-10-31,"1920"
"8874",40,2012-10-31,"1925"
"8875",51,2012-10-31,"1930"
"8876",0,2012-10-31,"1935"
"8877",0,2012-10-31,"1940"
"8878",0,2012-10-31,"1945"
"8879",0,2012-10-31,"1950"
"8880",0,2012-10-31,"1955"
"8881",0,2012-10-31,"2000"
"8882",0,2012-10-31,"2005"
"8883",0,2012-10-31,"2010"
"8884",0,2012-10-31,"2015"
"8885",0,2012-10-31,"2020"
"8886",0,2012-10-31,"2025"
"8887",0,2012-10-31,"2030"
"8888",0,2012-10-31,"2035"
"8889",0,2012-10-31,"2040"
"8890",0,2012-10-31,"2045"
"8891",0,2012-10-31,"2050"
"8892",0,2012-10-31,"2055"
"8893",0,2012-10-31,"2100"
"8894",0,2012-10-31,"2105"
"8895",0,2012-10-31,"2110"
"8896",0,2012-10-31,"2115"
"8897",0,2012-10-31,"2120"
"8898",0,2012-10-31,"2125"
"8899",0,2012-10-31,"2130"
"8900",0,2012-10-31,"2135"
"8901",0,2012-10-31,"2140"
"8902",0,2012-10-31,"2145"
"8903",0,2012-10-31,"2150"
"8904",0,2012-10-31,"2155"
"8905",0,2012-10-31,"2200"
"8906",0,2012-10-31,"2205"
"8907",0,2012-10-31,"2210"
"8908",90,2012-10-31,"2215"
"8909",78,2012-10-31,"2220"
"8910",0,2012-10-31,"2225"
"8911",0,2012-10-31,"2230"
"8912",0,2012-10-31,"2235"
"8913",0,2012-10-31,"2240"
"8914",0,2012-10-31,"2245"
"8915",0,2012-10-31,"2250"
"8916",0,2012-10-31,"2255"
"8917",0,2012-10-31,"2300"
"8918",0,2012-10-31,"2305"
"8919",0,2012-10-31,"2310"
"8920",0,2012-10-31,"2315"
"8921",0,2012-10-31,"2320"
"8922",0,2012-10-31,"2325"
"8923",0,2012-10-31,"2330"
"8924",0,2012-10-31,"2335"
"8925",0,2012-10-31,"2340"
"8926",0,2012-10-31,"2345"
"8927",0,2012-10-31,"2350"
"8928",0,2012-10-31,"2355"
"8929",NA,2012-11-01,"0"
"8930",NA,2012-11-01,"5"
"8931",NA,2012-11-01,"10"
"8932",NA,2012-11-01,"15"
"8933",NA,2012-11-01,"20"
"8934",NA,2012-11-01,"25"
"8935",NA,2012-11-01,"30"
"8936",NA,2012-11-01,"35"
"8937",NA,2012-11-01,"40"
"8938",NA,2012-11-01,"45"
"8939",NA,2012-11-01,"50"
"8940",NA,2012-11-01,"55"
"8941",NA,2012-11-01,"100"
"8942",NA,2012-11-01,"105"
"8943",NA,2012-11-01,"110"
"8944",NA,2012-11-01,"115"
"8945",NA,2012-11-01,"120"
"8946",NA,2012-11-01,"125"
"8947",NA,2012-11-01,"130"
"8948",NA,2012-11-01,"135"
"8949",NA,2012-11-01,"140"
"8950",NA,2012-11-01,"145"
"8951",NA,2012-11-01,"150"
"8952",NA,2012-11-01,"155"
"8953",NA,2012-11-01,"200"
"8954",NA,2012-11-01,"205"
"8955",NA,2012-11-01,"210"
"8956",NA,2012-11-01,"215"
"8957",NA,2012-11-01,"220"
"8958",NA,2012-11-01,"225"
"8959",NA,2012-11-01,"230"
"8960",NA,2012-11-01,"235"
"8961",NA,2012-11-01,"240"
"8962",NA,2012-11-01,"245"
"8963",NA,2012-11-01,"250"
"8964",NA,2012-11-01,"255"
"8965",NA,2012-11-01,"300"
"8966",NA,2012-11-01,"305"
"8967",NA,2012-11-01,"310"
"8968",NA,2012-11-01,"315"
"8969",NA,2012-11-01,"320"
"8970",NA,2012-11-01,"325"
"8971",NA,2012-11-01,"330"
"8972",NA,2012-11-01,"335"
"8973",NA,2012-11-01,"340"
"8974",NA,2012-11-01,"345"
"8975",NA,2012-11-01,"350"
"8976",NA,2012-11-01,"355"
"8977",NA,2012-11-01,"400"
"8978",NA,2012-11-01,"405"
"8979",NA,2012-11-01,"410"
"8980",NA,2012-11-01,"415"
"8981",NA,2012-11-01,"420"
"8982",NA,2012-11-01,"425"
"8983",NA,2012-11-01,"430"
"8984",NA,2012-11-01,"435"
"8985",NA,2012-11-01,"440"
"8986",NA,2012-11-01,"445"
"8987",NA,2012-11-01,"450"
"8988",NA,2012-11-01,"455"
"8989",NA,2012-11-01,"500"
"8990",NA,2012-11-01,"505"
"8991",NA,2012-11-01,"510"
"8992",NA,2012-11-01,"515"
"8993",NA,2012-11-01,"520"
"8994",NA,2012-11-01,"525"
"8995",NA,2012-11-01,"530"
"8996",NA,2012-11-01,"535"
"8997",NA,2012-11-01,"540"
"8998",NA,2012-11-01,"545"
"8999",NA,2012-11-01,"550"
"9000",NA,2012-11-01,"555"
"9001",NA,2012-11-01,"600"
"9002",NA,2012-11-01,"605"
"9003",NA,2012-11-01,"610"
"9004",NA,2012-11-01,"615"
"9005",NA,2012-11-01,"620"
"9006",NA,2012-11-01,"625"
"9007",NA,2012-11-01,"630"
"9008",NA,2012-11-01,"635"
"9009",NA,2012-11-01,"640"
"9010",NA,2012-11-01,"645"
"9011",NA,2012-11-01,"650"
"9012",NA,2012-11-01,"655"
"9013",NA,2012-11-01,"700"
"9014",NA,2012-11-01,"705"
"9015",NA,2012-11-01,"710"
"9016",NA,2012-11-01,"715"
"9017",NA,2012-11-01,"720"
"9018",NA,2012-11-01,"725"
"9019",NA,2012-11-01,"730"
"9020",NA,2012-11-01,"735"
"9021",NA,2012-11-01,"740"
"9022",NA,2012-11-01,"745"
"9023",NA,2012-11-01,"750"
"9024",NA,2012-11-01,"755"
"9025",NA,2012-11-01,"800"
"9026",NA,2012-11-01,"805"
"9027",NA,2012-11-01,"810"
"9028",NA,2012-11-01,"815"
"9029",NA,2012-11-01,"820"
"9030",NA,2012-11-01,"825"
"9031",NA,2012-11-01,"830"
"9032",NA,2012-11-01,"835"
"9033",NA,2012-11-01,"840"
"9034",NA,2012-11-01,"845"
"9035",NA,2012-11-01,"850"
"9036",NA,2012-11-01,"855"
"9037",NA,2012-11-01,"900"
"9038",NA,2012-11-01,"905"
"9039",NA,2012-11-01,"910"
"9040",NA,2012-11-01,"915"
"9041",NA,2012-11-01,"920"
"9042",NA,2012-11-01,"925"
"9043",NA,2012-11-01,"930"
"9044",NA,2012-11-01,"935"
"9045",NA,2012-11-01,"940"
"9046",NA,2012-11-01,"945"
"9047",NA,2012-11-01,"950"
"9048",NA,2012-11-01,"955"
"9049",NA,2012-11-01,"1000"
"9050",NA,2012-11-01,"1005"
"9051",NA,2012-11-01,"1010"
"9052",NA,2012-11-01,"1015"
"9053",NA,2012-11-01,"1020"
"9054",NA,2012-11-01,"1025"
"9055",NA,2012-11-01,"1030"
"9056",NA,2012-11-01,"1035"
"9057",NA,2012-11-01,"1040"
"9058",NA,2012-11-01,"1045"
"9059",NA,2012-11-01,"1050"
"9060",NA,2012-11-01,"1055"
"9061",NA,2012-11-01,"1100"
"9062",NA,2012-11-01,"1105"
"9063",NA,2012-11-01,"1110"
"9064",NA,2012-11-01,"1115"
"9065",NA,2012-11-01,"1120"
"9066",NA,2012-11-01,"1125"
"9067",NA,2012-11-01,"1130"
"9068",NA,2012-11-01,"1135"
"9069",NA,2012-11-01,"1140"
"9070",NA,2012-11-01,"1145"
"9071",NA,2012-11-01,"1150"
"9072",NA,2012-11-01,"1155"
"9073",NA,2012-11-01,"1200"
"9074",NA,2012-11-01,"1205"
"9075",NA,2012-11-01,"1210"
"9076",NA,2012-11-01,"1215"
"9077",NA,2012-11-01,"1220"
"9078",NA,2012-11-01,"1225"
"9079",NA,2012-11-01,"1230"
"9080",NA,2012-11-01,"1235"
"9081",NA,2012-11-01,"1240"
"9082",NA,2012-11-01,"1245"
"9083",NA,2012-11-01,"1250"
"9084",NA,2012-11-01,"1255"
"9085",NA,2012-11-01,"1300"
"9086",NA,2012-11-01,"1305"
"9087",NA,2012-11-01,"1310"
"9088",NA,2012-11-01,"1315"
"9089",NA,2012-11-01,"1320"
"9090",NA,2012-11-01,"1325"
"9091",NA,2012-11-01,"1330"
"9092",NA,2012-11-01,"1335"
"9093",NA,2012-11-01,"1340"
"9094",NA,2012-11-01,"1345"
"9095",NA,2012-11-01,"1350"
"9096",NA,2012-11-01,"1355"
"9097",NA,2012-11-01,"1400"
"9098",NA,2012-11-01,"1405"
"9099",NA,2012-11-01,"1410"
"9100",NA,2012-11-01,"1415"
"9101",NA,2012-11-01,"1420"
"9102",NA,2012-11-01,"1425"
"9103",NA,2012-11-01,"1430"
"9104",NA,2012-11-01,"1435"
"9105",NA,2012-11-01,"1440"
"9106",NA,2012-11-01,"1445"
"9107",NA,2012-11-01,"1450"
"9108",NA,2012-11-01,"1455"
"9109",NA,2012-11-01,"1500"
"9110",NA,2012-11-01,"1505"
"9111",NA,2012-11-01,"1510"
"9112",NA,2012-11-01,"1515"
"9113",NA,2012-11-01,"1520"
"9114",NA,2012-11-01,"1525"
"9115",NA,2012-11-01,"1530"
"9116",NA,2012-11-01,"1535"
"9117",NA,2012-11-01,"1540"
"9118",NA,2012-11-01,"1545"
"9119",NA,2012-11-01,"1550"
"9120",NA,2012-11-01,"1555"
"9121",NA,2012-11-01,"1600"
"9122",NA,2012-11-01,"1605"
"9123",NA,2012-11-01,"1610"
"9124",NA,2012-11-01,"1615"
"9125",NA,2012-11-01,"1620"
"9126",NA,2012-11-01,"1625"
"9127",NA,2012-11-01,"1630"
"9128",NA,2012-11-01,"1635"
"9129",NA,2012-11-01,"1640"
"9130",NA,2012-11-01,"1645"
"9131",NA,2012-11-01,"1650"
"9132",NA,2012-11-01,"1655"
"9133",NA,2012-11-01,"1700"
"9134",NA,2012-11-01,"1705"
"9135",NA,2012-11-01,"1710"
"9136",NA,2012-11-01,"1715"
"9137",NA,2012-11-01,"1720"
"9138",NA,2012-11-01,"1725"
"9139",NA,2012-11-01,"1730"
"9140",NA,2012-11-01,"1735"
"9141",NA,2012-11-01,"1740"
"9142",NA,2012-11-01,"1745"
"9143",NA,2012-11-01,"1750"
"9144",NA,2012-11-01,"1755"
"9145",NA,2012-11-01,"1800"
"9146",NA,2012-11-01,"1805"
"9147",NA,2012-11-01,"1810"
"9148",NA,2012-11-01,"1815"
"9149",NA,2012-11-01,"1820"
"9150",NA,2012-11-01,"1825"
"9151",NA,2012-11-01,"1830"
"9152",NA,2012-11-01,"1835"
"9153",NA,2012-11-01,"1840"
"9154",NA,2012-11-01,"1845"
"9155",NA,2012-11-01,"1850"
"9156",NA,2012-11-01,"1855"
"9157",NA,2012-11-01,"1900"
"9158",NA,2012-11-01,"1905"
"9159",NA,2012-11-01,"1910"
"9160",NA,2012-11-01,"1915"
"9161",NA,2012-11-01,"1920"
"9162",NA,2012-11-01,"1925"
"9163",NA,2012-11-01,"1930"
"9164",NA,2012-11-01,"1935"
"9165",NA,2012-11-01,"1940"
"9166",NA,2012-11-01,"1945"
"9167",NA,2012-11-01,"1950"
"9168",NA,2012-11-01,"1955"
"9169",NA,2012-11-01,"2000"
"9170",NA,2012-11-01,"2005"
"9171",NA,2012-11-01,"2010"
"9172",NA,2012-11-01,"2015"
"9173",NA,2012-11-01,"2020"
"9174",NA,2012-11-01,"2025"
"9175",NA,2012-11-01,"2030"
"9176",NA,2012-11-01,"2035"
"9177",NA,2012-11-01,"2040"
"9178",NA,2012-11-01,"2045"
"9179",NA,2012-11-01,"2050"
"9180",NA,2012-11-01,"2055"
"9181",NA,2012-11-01,"2100"
"9182",NA,2012-11-01,"2105"
"9183",NA,2012-11-01,"2110"
"9184",NA,2012-11-01,"2115"
"9185",NA,2012-11-01,"2120"
"9186",NA,2012-11-01,"2125"
"9187",NA,2012-11-01,"2130"
"9188",NA,2012-11-01,"2135"
"9189",NA,2012-11-01,"2140"
"9190",NA,2012-11-01,"2145"
"9191",NA,2012-11-01,"2150"
"9192",NA,2012-11-01,"2155"
"9193",NA,2012-11-01,"2200"
"9194",NA,2012-11-01,"2205"
"9195",NA,2012-11-01,"2210"
"9196",NA,2012-11-01,"2215"
